sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
194.168.4.100,192.168.0.10,53,61016,17,1,166,,2021/03/28T15:27:08.015,0.000,2021/03/28T15:27:08.015,S0
194.168.4.100,192.168.0.10,53,65452,17,1,119,,2021/03/28T15:27:08.020,0.000,2021/03/28T15:27:08.020,S0
194.168.4.100,192.168.0.10,53,61377,17,1,191,,2021/03/28T15:27:08.065,0.000,2021/03/28T15:27:08.065,S0
194.168.4.100,192.168.0.10,53,54468,17,1,158,,2021/03/28T15:27:08.150,0.000,2021/03/28T15:27:08.150,S0
194.168.4.100,192.168.0.10,53,55865,17,1,76,,2021/03/28T15:27:09.291,0.000,2021/03/28T15:27:09.291,S0
194.168.4.100,192.168.0.10,53,49352,17,1,194,,2021/03/28T15:27:09.328,0.000,2021/03/28T15:27:09.328,S0
194.168.4.100,192.168.0.10,53,54352,17,1,75,,2021/03/28T15:27:10.589,0.000,2021/03/28T15:27:10.589,S0
216.58.214.67,192.168.0.10,443,54353,17,9,3411,,2021/03/28T15:27:10.623,0.098,2021/03/28T15:27:10.721,S0
194.168.4.100,192.168.0.10,53,62263,17,1,138,,2021/03/28T15:27:11.831,0.000,2021/03/28T15:27:11.831,S0
216.58.198.164,192.168.0.10,443,54469,17,173,168337,,2021/03/28T15:27:08.704,3.740,2021/03/28T15:27:12.444,S0
194.168.4.100,192.168.0.10,53,63439,17,1,303,,2021/03/28T15:27:12.488,0.000,2021/03/28T15:27:12.488,S0
194.168.4.100,192.168.0.10,53,51109,17,1,194,,2021/03/28T15:27:12.533,0.000,2021/03/28T15:27:12.533,S0
194.168.4.100,192.168.0.10,53,54763,17,1,303,,2021/03/28T15:27:12.552,0.000,2021/03/28T15:27:12.552,S0
194.168.4.100,192.168.0.10,53,54713,17,1,77,,2021/03/28T15:27:14.424,0.000,2021/03/28T15:27:14.424,S0
194.168.4.100,192.168.0.10,53,58955,17,1,73,,2021/03/28T15:27:14.830,0.000,2021/03/28T15:27:14.830,S0
194.168.4.100,192.168.0.10,53,60682,17,1,120,,2021/03/28T15:27:14.972,0.000,2021/03/28T15:27:14.972,S0
216.58.212.227,192.168.0.10,443,54714,17,28,26091,,2021/03/28T15:27:14.453,1.592,2021/03/28T15:27:16.045,S0
194.168.4.100,192.168.0.10,53,50698,17,1,206,,2021/03/28T15:27:16.628,0.000,2021/03/28T15:27:16.628,S0
194.168.4.100,192.168.0.10,53,61258,17,1,139,,2021/03/28T15:27:19.389,0.000,2021/03/28T15:27:19.389,S0
216.58.213.97,192.168.0.10,443,60683,17,40,27281,,2021/03/28T15:27:15.002,4.829,2021/03/28T15:27:19.831,S0
216.58.212.246,192.168.0.10,443,58956,17,742,954329,,2021/03/28T15:27:14.857,8.791,2021/03/28T15:27:23.648,S0
194.168.4.100,192.168.0.10,53,55567,17,1,132,,2021/03/28T15:27:28.992,0.000,2021/03/28T15:27:28.992,S0
194.168.4.100,192.168.0.10,53,59926,17,1,132,,2021/03/28T15:27:29.049,0.000,2021/03/28T15:27:29.049,S0
194.168.4.100,192.168.0.10,53,60632,17,1,138,,2021/03/28T15:27:29.169,0.000,2021/03/28T15:27:29.169,S0
194.168.4.100,192.168.0.10,53,60502,17,1,206,,2021/03/28T15:27:29.175,0.000,2021/03/28T15:27:29.175,S0
194.168.4.100,192.168.0.10,53,61814,17,1,190,,2021/03/28T15:27:29.176,0.000,2021/03/28T15:27:29.176,S0
194.168.4.100,192.168.0.10,53,50262,17,1,132,,2021/03/28T15:27:29.192,0.000,2021/03/28T15:27:29.192,S0
194.168.4.100,192.168.0.10,53,58096,17,1,132,,2021/03/28T15:27:29.708,0.000,2021/03/28T15:27:29.708,S0
194.168.4.100,192.168.0.10,53,52522,17,1,169,,2021/03/28T15:27:30.764,0.000,2021/03/28T15:27:30.764,S0
142.250.180.14,192.168.0.10,443,54764,17,195,178543,,2021/03/28T15:27:12.586,34.315,2021/03/28T15:27:46.901,S0
194.168.4.100,192.168.0.10,53,58710,17,1,303,,2021/03/28T15:28:20.878,0.000,2021/03/28T15:28:20.878,S0
216.58.204.14,192.168.0.10,443,58711,17,10,3035,,2021/03/28T15:28:20.931,0.070,2021/03/28T15:28:21.001,S0
194.168.4.100,192.168.0.10,53,63617,17,1,68,,2021/03/28T15:28:27.259,0.000,2021/03/28T15:28:27.259,S0
194.168.4.100,192.168.0.10,53,52813,17,1,178,,2021/03/28T15:28:27.362,0.000,2021/03/28T15:28:27.362,S0
194.168.4.100,192.168.0.10,53,60929,17,1,189,,2021/03/28T15:28:37.327,0.000,2021/03/28T15:28:37.327,S0
216.58.204.14,192.168.0.10,443,60935,17,11,4402,,2021/03/28T15:29:00.908,0.081,2021/03/28T15:29:00.989,S0
194.168.4.100,192.168.0.10,53,64757,17,1,73,,2021/03/28T15:29:19.999,0.000,2021/03/28T15:29:19.999,S0
216.58.212.246,192.168.0.10,443,64758,17,64,80256,,2021/03/28T15:29:20.035,0.096,2021/03/28T15:29:20.131,S0
194.168.4.100,192.168.0.10,53,54607,17,1,127,,2021/03/28T15:29:21.347,0.000,2021/03/28T15:29:21.347,S0
194.168.4.100,192.168.0.10,53,63777,17,1,146,,2021/03/28T15:29:23.724,0.000,2021/03/28T15:29:23.724,S0
194.168.4.100,192.168.0.10,53,59202,17,1,153,,2021/03/28T15:29:23.729,0.000,2021/03/28T15:29:23.729,S0
194.168.4.100,192.168.0.10,53,59113,17,1,153,,2021/03/28T15:29:25.491,0.000,2021/03/28T15:29:25.491,S0
194.168.4.100,192.168.0.10,53,59162,17,1,144,,2021/03/28T15:29:37.851,0.000,2021/03/28T15:29:37.851,S0
194.168.4.100,192.168.0.10,53,65019,17,1,82,,2021/03/28T15:29:38.051,0.000,2021/03/28T15:29:38.051,S0
216.58.204.14,192.168.0.10,443,65023,17,6,2532,,2021/03/28T15:29:40.971,0.053,2021/03/28T15:29:41.024,S0
216.58.204.14,192.168.0.10,443,65029,17,10,3030,,2021/03/28T15:30:20.869,0.069,2021/03/28T15:30:20.938,S0
216.58.204.14,192.168.0.10,443,65037,17,11,4407,,2021/03/28T15:31:00.872,0.067,2021/03/28T15:31:00.939,S0
216.58.204.14,192.168.0.10,443,65051,17,11,4415,,2021/03/28T15:31:40.872,0.072,2021/03/28T15:31:40.944,S0
216.58.204.14,192.168.0.10,443,65063,17,11,4403,,2021/03/28T15:32:20.905,0.077,2021/03/28T15:32:20.982,S0
216.58.204.14,192.168.0.10,443,65073,17,11,4401,,2021/03/28T15:33:00.888,0.076,2021/03/28T15:33:00.964,S0
194.168.4.100,192.168.0.10,53,65333,17,1,68,,2021/03/28T15:33:27.258,0.000,2021/03/28T15:33:27.258,S0
194.168.4.100,192.168.0.10,53,50445,17,1,178,,2021/03/28T15:33:27.352,0.000,2021/03/28T15:33:27.352,S0
194.168.4.100,192.168.0.10,53,58096,17,1,303,,2021/03/28T15:33:40.859,0.000,2021/03/28T15:33:40.859,S0
216.58.211.174,192.168.0.10,443,58097,17,6,2528,,2021/03/28T15:33:40.905,0.052,2021/03/28T15:33:40.957,S0
216.58.211.174,192.168.0.10,443,58107,17,9,2984,,2021/03/28T15:34:20.874,0.075,2021/03/28T15:34:20.949,S0
216.58.211.174,192.168.0.10,443,58117,17,11,4410,,2021/03/28T15:35:00.876,0.067,2021/03/28T15:35:00.943,S0
194.168.4.100,192.168.0.10,53,49440,17,1,123,,2021/03/28T15:35:08.746,0.000,2021/03/28T15:35:08.746,S0
194.168.4.100,192.168.0.10,53,60129,17,1,139,,2021/03/28T15:35:39.650,0.000,2021/03/28T15:35:39.650,S0
216.58.211.174,192.168.0.10,443,60132,17,10,3033,,2021/03/28T15:35:40.881,0.071,2021/03/28T15:35:40.952,S0
216.58.211.174,192.168.0.10,443,60141,17,10,3036,,2021/03/28T15:36:20.885,0.080,2021/03/28T15:36:20.965,S0
62.254.36.143,192.168.0.10,443,60130,17,974,1326533,,2021/03/28T15:35:39.670,51.191,2021/03/28T15:36:30.861,S0
216.58.211.174,192.168.0.10,443,60147,17,10,3039,,2021/03/28T15:37:00.908,0.074,2021/03/28T15:37:00.982,S0
62.254.36.143,192.168.0.10,443,60150,17,642,872862,,2021/03/28T15:37:06.911,29.261,2021/03/28T15:37:36.172,S0
194.168.4.100,192.168.0.10,53,52815,17,1,271,,2021/03/28T15:37:40.853,0.000,2021/03/28T15:37:40.853,S0
142.250.180.14,192.168.0.10,443,52816,17,10,3037,,2021/03/28T15:37:40.882,0.071,2021/03/28T15:37:40.953,S0
62.254.36.143,192.168.0.10,443,52821,17,321,438463,,2021/03/28T15:38:07.032,0.111,2021/03/28T15:38:07.143,S0
142.250.180.14,192.168.0.10,443,52824,17,12,4515,,2021/03/28T15:38:20.873,0.080,2021/03/28T15:38:20.953,S0
194.168.4.100,192.168.0.10,53,53871,17,1,68,,2021/03/28T15:38:27.249,0.000,2021/03/28T15:38:27.249,S0
194.168.4.100,192.168.0.10,53,59934,17,1,178,,2021/03/28T15:38:27.360,0.000,2021/03/28T15:38:27.360,S0
62.254.36.143,192.168.0.10,443,59936,17,132,176460,,2021/03/28T15:38:36.581,0.072,2021/03/28T15:38:36.653,S0
173.194.183.73,192.168.0.10,443,49441,17,45381,62287312,,2021/03/28T15:35:08.766,222.701,2021/03/28T15:38:51.467,S0
142.250.180.14,192.168.0.10,443,59940,17,10,3020,,2021/03/28T15:39:00.885,0.080,2021/03/28T15:39:00.965,S0
194.168.4.100,192.168.0.10,53,64472,17,1,120,,2021/03/28T15:40:11.519,0.000,2021/03/28T15:40:11.519,S0
194.168.4.100,192.168.0.10,53,63631,17,1,73,,2021/03/28T15:40:11.520,0.000,2021/03/28T15:40:11.520,S0
216.58.213.97,192.168.0.10,443,63632,17,34,35797,,2021/03/28T15:40:11.548,0.381,2021/03/28T15:40:11.929,S0
216.58.212.246,192.168.0.10,443,63633,17,559,737684,,2021/03/28T15:40:11.550,0.609,2021/03/28T15:40:12.159,S0
142.250.180.14,192.168.0.10,443,59946,17,91,64062,,2021/03/28T15:39:40.869,54.766,2021/03/28T15:40:35.635,S0
216.58.212.246,192.168.0.10,443,63648,17,159,211278,,2021/03/28T15:40:42.751,0.095,2021/03/28T15:40:42.846,S0
142.250.180.14,192.168.0.10,443,63654,17,10,3037,,2021/03/28T15:41:05.485,0.070,2021/03/28T15:41:05.555,S0
142.250.180.14,192.168.0.10,443,63667,17,10,3031,,2021/03/28T15:41:45.534,0.090,2021/03/28T15:41:45.624,S0
194.168.4.100,192.168.0.10,53,52511,17,1,335,,2021/03/28T15:42:25.470,0.000,2021/03/28T15:42:25.470,S0
216.58.204.78,192.168.0.10,443,52512,17,10,3031,,2021/03/28T15:42:25.507,0.078,2021/03/28T15:42:25.585,S0
216.58.204.78,192.168.0.10,443,52522,17,9,2969,,2021/03/28T15:43:05.491,0.066,2021/03/28T15:43:05.557,S0
194.168.4.100,192.168.0.10,53,65477,17,1,68,,2021/03/28T15:43:27.262,0.000,2021/03/28T15:43:27.262,S0
194.168.4.100,192.168.0.10,53,62553,17,1,178,,2021/03/28T15:43:27.360,0.000,2021/03/28T15:43:27.360,S0
216.58.204.78,192.168.0.10,443,62558,17,10,3031,,2021/03/28T15:43:45.493,0.077,2021/03/28T15:43:45.570,S0
216.58.204.78,192.168.0.10,443,62567,17,9,2969,,2021/03/28T15:44:25.480,0.064,2021/03/28T15:44:25.544,S0
216.58.204.78,192.168.0.10,443,62576,17,10,3032,,2021/03/28T15:45:05.509,0.071,2021/03/28T15:45:05.580,S0
194.168.4.100,192.168.0.10,53,53466,17,1,137,,2021/03/28T15:45:31.530,0.000,2021/03/28T15:45:31.530,S0
216.58.204.78,192.168.0.10,443,53470,17,11,4403,,2021/03/28T15:45:43.239,0.072,2021/03/28T15:45:43.311,S0
194.168.4.100,192.168.0.10,53,65068,17,1,166,,2021/03/28T15:45:48.085,0.000,2021/03/28T15:45:48.085,S0
194.168.4.100,192.168.0.10,53,64231,17,1,119,,2021/03/28T15:45:48.092,0.000,2021/03/28T15:45:48.092,S0
194.168.4.100,192.168.0.10,53,51914,17,1,191,,2021/03/28T15:45:48.155,0.000,2021/03/28T15:45:48.155,S0
194.168.4.100,192.168.0.10,53,54096,17,1,158,,2021/03/28T15:45:48.278,0.000,2021/03/28T15:45:48.278,S0
194.168.4.100,192.168.0.10,53,65451,17,1,76,,2021/03/28T15:45:49.251,0.000,2021/03/28T15:45:49.251,S0
216.58.198.164,192.168.0.10,443,65452,17,14,4479,,2021/03/28T15:45:49.277,0.169,2021/03/28T15:45:49.446,S0
194.168.4.100,192.168.0.10,53,59890,17,1,117,,2021/03/28T15:45:50.601,0.000,2021/03/28T15:45:50.601,S0
194.168.4.100,192.168.0.10,53,49910,17,1,194,,2021/03/28T15:45:50.632,0.000,2021/03/28T15:45:50.632,S0
194.168.4.100,192.168.0.10,53,57178,17,1,156,,2021/03/28T15:45:50.816,0.000,2021/03/28T15:45:50.816,S0
194.168.4.100,192.168.0.10,53,61521,17,1,166,,2021/03/28T15:45:52.302,0.000,2021/03/28T15:45:52.302,S0
194.168.4.100,192.168.0.10,53,53016,17,1,267,,2021/03/28T15:45:55.784,0.000,2021/03/28T15:45:55.784,S0
194.168.4.100,192.168.0.10,53,51564,17,1,152,,2021/03/28T15:45:56.271,0.000,2021/03/28T15:45:56.271,S0
194.168.4.100,192.168.0.10,53,55566,17,1,171,,2021/03/28T15:45:56.423,0.000,2021/03/28T15:45:56.423,S0
194.168.4.100,192.168.0.10,53,59511,17,1,151,,2021/03/28T15:45:56.510,0.000,2021/03/28T15:45:56.510,S0
194.168.4.100,192.168.0.10,53,50358,17,1,129,,2021/03/28T15:45:57.167,0.000,2021/03/28T15:45:57.167,S0
194.168.4.100,192.168.0.10,53,63318,17,1,132,,2021/03/28T15:46:53.308,0.000,2021/03/28T15:46:53.308,S0
194.168.4.100,192.168.0.10,53,54267,17,1,132,,2021/03/28T15:46:53.637,0.000,2021/03/28T15:46:53.637,S0
194.168.4.100,192.168.0.10,53,59163,17,1,138,,2021/03/28T15:46:53.886,0.000,2021/03/28T15:46:53.886,S0
194.168.4.100,192.168.0.10,53,62844,17,1,166,,2021/03/28T15:46:53.894,0.000,2021/03/28T15:46:53.894,S0
194.168.4.100,192.168.0.10,53,61694,17,1,206,,2021/03/28T15:46:53.897,0.000,2021/03/28T15:46:53.897,S0
194.168.4.100,192.168.0.10,53,58371,17,1,190,,2021/03/28T15:46:53.906,0.000,2021/03/28T15:46:53.906,S0
194.168.8.100,192.168.0.10,53,61694,17,1,206,,2021/03/28T15:46:53.913,0.000,2021/03/28T15:46:53.913,S0
194.168.4.100,192.168.0.10,53,56676,17,2,304,,2021/03/28T15:46:27.525,26.390,2021/03/28T15:46:53.915,S0
194.168.4.100,192.168.0.10,53,55287,17,1,119,,2021/03/28T15:46:53.920,0.000,2021/03/28T15:46:53.920,S0
194.168.4.100,192.168.0.10,53,51339,17,1,132,,2021/03/28T15:46:53.925,0.000,2021/03/28T15:46:53.925,S0
194.168.4.100,192.168.0.10,53,50195,17,1,132,,2021/03/28T15:46:54.319,0.000,2021/03/28T15:46:54.319,S0
194.168.4.100,192.168.0.10,53,60257,17,1,267,,2021/03/28T15:46:56.228,0.000,2021/03/28T15:46:56.228,S0
194.168.4.100,192.168.0.10,53,49992,17,1,169,,2021/03/28T15:46:56.390,0.000,2021/03/28T15:46:56.390,S0
194.168.4.100,192.168.0.10,53,61621,17,1,113,,2021/03/28T15:47:04.272,0.000,2021/03/28T15:47:04.272,S0
194.168.4.100,192.168.0.10,53,53997,17,1,146,,2021/03/28T15:47:12.275,0.000,2021/03/28T15:47:12.275,S0
194.168.4.100,192.168.0.10,53,62708,17,1,138,,2021/03/28T15:47:18.275,0.000,2021/03/28T15:47:18.275,S0
194.168.4.100,192.168.0.10,53,55390,17,1,189,,2021/03/28T15:48:01.353,0.000,2021/03/28T15:48:01.353,S0
194.168.4.100,192.168.0.10,53,54120,17,1,68,,2021/03/28T15:48:27.255,0.000,2021/03/28T15:48:27.255,S0
194.168.4.100,192.168.0.10,53,59376,17,1,178,,2021/03/28T15:48:27.377,0.000,2021/03/28T15:48:27.377,S0
194.168.4.100,192.168.0.10,53,56202,17,1,191,,2021/03/28T15:50:08.904,0.000,2021/03/28T15:50:08.904,S0
194.168.4.100,192.168.0.10,53,50134,17,1,119,,2021/03/28T15:50:08.908,0.000,2021/03/28T15:50:08.908,S0
194.168.4.100,192.168.0.10,53,60643,17,1,111,,2021/03/28T15:50:11.712,0.000,2021/03/28T15:50:11.712,S0
194.168.4.100,192.168.0.10,53,56969,17,1,196,,2021/03/28T15:50:11.739,0.000,2021/03/28T15:50:11.739,S0
194.168.4.100,192.168.0.10,53,63677,17,1,122,,2021/03/28T15:50:12.732,0.000,2021/03/28T15:50:12.732,S0
194.168.4.100,192.168.0.10,53,58880,17,1,115,,2021/03/28T15:50:12.854,0.000,2021/03/28T15:50:12.854,S0
194.168.4.100,192.168.0.10,53,65506,17,1,73,,2021/03/28T15:50:12.862,0.000,2021/03/28T15:50:12.862,S0
216.58.212.246,192.168.0.10,443,65508,17,73,88069,,2021/03/28T15:50:12.893,0.068,2021/03/28T15:50:12.961,S0
194.168.4.100,192.168.0.10,53,54482,17,1,146,,2021/03/28T15:50:13.742,0.000,2021/03/28T15:50:13.742,S0
104.26.12.25,192.168.0.10,443,54483,17,12,6782,,2021/03/28T15:50:14.174,0.403,2021/03/28T15:50:14.577,S0
104.26.12.25,192.168.0.10,443,56970,17,1839,2160022,,2021/03/28T15:50:11.934,2.889,2021/03/28T15:50:14.823,S0
194.168.4.100,192.168.0.10,53,55742,17,1,132,,2021/03/28T15:50:31.594,0.000,2021/03/28T15:50:31.594,S0
194.168.4.100,192.168.0.10,53,62866,17,1,132,,2021/03/28T15:50:31.814,0.000,2021/03/28T15:50:31.814,S0
194.168.4.100,192.168.0.10,53,62766,17,1,206,,2021/03/28T15:50:32.037,0.000,2021/03/28T15:50:32.037,S0
194.168.4.100,192.168.0.10,53,61421,17,1,138,,2021/03/28T15:50:32.043,0.000,2021/03/28T15:50:32.043,S0
194.168.4.100,192.168.0.10,53,54867,17,1,166,,2021/03/28T15:50:32.043,0.000,2021/03/28T15:50:32.043,S0
194.168.4.100,192.168.0.10,53,51991,17,1,190,,2021/03/28T15:50:32.057,0.000,2021/03/28T15:50:32.057,S0
194.168.4.100,192.168.0.10,53,53884,17,1,132,,2021/03/28T15:50:32.067,0.000,2021/03/28T15:50:32.067,S0
194.168.4.100,192.168.0.10,53,62379,17,1,158,,2021/03/28T15:50:32.069,0.000,2021/03/28T15:50:32.069,S0
194.168.4.100,192.168.0.10,53,49691,17,1,132,,2021/03/28T15:50:32.316,0.000,2021/03/28T15:50:32.316,S0
194.168.4.100,192.168.0.10,53,57217,17,1,169,,2021/03/28T15:50:33.303,0.000,2021/03/28T15:50:33.303,S0
194.168.4.100,192.168.0.10,53,61309,17,1,174,,2021/03/28T15:50:33.328,0.000,2021/03/28T15:50:33.328,S0
194.168.4.100,192.168.0.10,53,49652,17,1,97,,2021/03/28T15:50:33.352,0.000,2021/03/28T15:50:33.352,S0
216.58.212.202,192.168.0.10,443,65334,17,20,5250,,2021/03/28T15:50:12.703,20.681,2021/03/28T15:50:33.384,S0
194.168.4.100,192.168.0.10,53,56938,17,1,76,,2021/03/28T15:50:33.663,0.000,2021/03/28T15:50:33.663,S0
194.168.4.100,192.168.0.10,53,57202,17,1,129,,2021/03/28T15:50:33.670,0.000,2021/03/28T15:50:33.670,S0
194.168.4.100,192.168.0.10,53,64925,17,1,77,,2021/03/28T15:50:33.984,0.000,2021/03/28T15:50:33.984,S0
194.168.4.100,192.168.0.10,53,49244,17,1,96,,2021/03/28T15:50:34.530,0.000,2021/03/28T15:50:34.530,S0
194.168.4.100,192.168.0.10,53,59502,17,1,74,,2021/03/28T15:50:34.825,0.000,2021/03/28T15:50:34.825,S0
194.168.8.100,192.168.0.10,53,59502,17,1,74,,2021/03/28T15:50:34.825,0.000,2021/03/28T15:50:34.825,S0
172.64.168.35,192.168.0.10,443,57218,17,422,492919,,2021/03/28T15:50:33.341,1.715,2021/03/28T15:50:35.056,S0
216.58.198.164,192.168.0.10,443,59503,17,11,8936,,2021/03/28T15:50:34.995,0.064,2021/03/28T15:50:35.059,S0
194.168.4.100,192.168.0.10,53,56906,17,1,97,,2021/03/28T15:50:35.178,0.000,2021/03/28T15:50:35.178,S0
194.168.4.100,192.168.0.10,53,52330,17,1,97,,2021/03/28T15:50:35.241,0.000,2021/03/28T15:50:35.241,S0
216.58.212.227,192.168.0.10,443,65507,17,475,624560,,2021/03/28T15:50:12.891,22.350,2021/03/28T15:50:35.241,S0
194.168.4.100,192.168.0.10,53,49154,17,1,77,,2021/03/28T15:50:35.250,0.000,2021/03/28T15:50:35.250,S0
194.168.4.100,192.168.0.10,53,49179,17,1,124,,2021/03/28T15:50:35.251,0.000,2021/03/28T15:50:35.251,S0
194.168.4.100,192.168.0.10,53,61267,17,1,93,,2021/03/28T15:50:35.253,0.000,2021/03/28T15:50:35.253,S0
194.168.4.100,192.168.0.10,53,60212,17,1,105,,2021/03/28T15:50:35.258,0.000,2021/03/28T15:50:35.258,S0
194.168.4.100,192.168.0.10,53,54066,17,1,68,,2021/03/28T15:50:35.259,0.000,2021/03/28T15:50:35.259,S0
194.168.4.100,192.168.0.10,53,50854,17,1,92,,2021/03/28T15:50:35.268,0.000,2021/03/28T15:50:35.268,S0
194.168.4.100,192.168.0.10,53,60572,17,1,77,,2021/03/28T15:50:35.321,0.000,2021/03/28T15:50:35.321,S0
194.168.4.100,192.168.0.10,53,56439,17,1,77,,2021/03/28T15:50:35.361,0.000,2021/03/28T15:50:35.361,S0
194.168.4.100,192.168.0.10,53,58574,17,1,112,,2021/03/28T15:50:35.367,0.000,2021/03/28T15:50:35.367,S0
194.168.8.100,192.168.0.10,53,51414,17,1,59,,2021/03/28T15:50:35.378,0.000,2021/03/28T15:50:35.378,S0
194.168.4.100,192.168.0.10,53,51414,17,3,194,,2021/03/28T15:50:34.609,0.777,2021/03/28T15:50:35.386,S0
194.168.4.100,192.168.0.10,53,62009,17,1,94,,2021/03/28T15:50:35.400,0.000,2021/03/28T15:50:35.400,S0
194.168.4.100,192.168.0.10,53,65371,17,1,94,,2021/03/28T15:50:35.423,0.000,2021/03/28T15:50:35.423,S0
172.64.169.35,192.168.0.10,443,56907,17,12,6718,,2021/03/28T15:50:35.233,0.221,2021/03/28T15:50:35.454,S0
194.168.4.100,192.168.0.10,53,61147,17,1,77,,2021/03/28T15:50:35.468,0.000,2021/03/28T15:50:35.468,S0
194.168.4.100,192.168.0.10,53,53218,17,1,93,,2021/03/28T15:50:35.503,0.000,2021/03/28T15:50:35.503,S0
216.58.198.164,192.168.0.10,443,57203,17,37,24169,,2021/03/28T15:50:33.692,1.980,2021/03/28T15:50:35.672,S0
172.67.139.238,192.168.0.10,443,61148,17,48,19491,,2021/03/28T15:50:35.479,0.675,2021/03/28T15:50:36.154,S0
194.168.4.100,192.168.0.10,53,53811,17,1,196,,2021/03/28T15:50:44.527,0.000,2021/03/28T15:50:44.527,S0
194.168.4.100,192.168.0.10,53,58451,17,1,267,,2021/03/28T15:50:56.278,0.000,2021/03/28T15:50:56.278,S0
194.168.4.100,192.168.0.10,53,56082,17,1,119,,2021/03/28T15:51:11.863,0.000,2021/03/28T15:51:11.863,S0
192.168.0.33,239.255.255.250,44895,15600,17,1,63,,2021/03/28T15:17:01.231,0.000,2021/03/28T15:17:01.231,S0
192.168.0.1,239.255.255.250,0,0,2,1,36,,2021/03/28T15:17:05.331,0.000,2021/03/28T15:17:05.331,S0
192.168.0.33,239.255.255.250,50617,15600,17,1,63,,2021/03/28T15:17:07.232,0.000,2021/03/28T15:17:07.232,S0
192.168.0.1,224.0.0.252,0,0,2,9,324,,2021/03/28T15:17:00.712,8.224,2021/03/28T15:17:08.936,S0
192.168.0.33,239.255.255.250,35516,15600,17,1,63,,2021/03/28T15:17:13.233,0.000,2021/03/28T15:17:13.233,S0
192.168.0.33,239.255.255.250,38243,15600,17,1,63,,2021/03/28T15:17:19.234,0.000,2021/03/28T15:17:19.234,S0
192.168.0.33,239.255.255.250,56814,15600,17,1,63,,2021/03/28T15:17:25.235,0.000,2021/03/28T15:17:25.235,S0
192.168.0.33,239.255.255.250,33907,15600,17,1,63,,2021/03/28T15:17:31.236,0.000,2021/03/28T15:17:31.236,S0
192.168.0.33,239.255.255.250,36942,15600,17,1,63,,2021/03/28T15:17:37.237,0.000,2021/03/28T15:17:37.237,S0
192.168.0.33,239.255.255.250,34314,15600,17,1,63,,2021/03/28T15:17:43.238,0.000,2021/03/28T15:17:43.238,S0
192.168.0.33,239.255.255.250,40786,15600,17,1,63,,2021/03/28T15:17:49.238,0.000,2021/03/28T15:17:49.238,S0
192.168.0.33,239.255.255.250,54965,15600,17,1,63,,2021/03/28T15:17:55.239,0.000,2021/03/28T15:17:55.239,S0
192.168.0.33,239.255.255.250,39432,15600,17,1,63,,2021/03/28T15:18:01.240,0.000,2021/03/28T15:18:01.240,S0
192.168.0.33,239.255.255.250,51988,15600,17,1,63,,2021/03/28T15:18:07.241,0.000,2021/03/28T15:18:07.241,S0
192.168.0.33,239.255.255.250,34374,15600,17,1,63,,2021/03/28T15:18:13.242,0.000,2021/03/28T15:18:13.242,S0
192.168.0.33,239.255.255.250,37000,15600,17,1,63,,2021/03/28T15:18:19.242,0.000,2021/03/28T15:18:19.242,S0
192.168.0.33,239.255.255.250,49394,15600,17,1,63,,2021/03/28T15:18:25.243,0.000,2021/03/28T15:18:25.243,S0
192.168.0.33,239.255.255.250,57829,15600,17,1,63,,2021/03/28T15:18:31.244,0.000,2021/03/28T15:18:31.244,S0
192.168.0.33,239.255.255.250,40572,15600,17,1,63,,2021/03/28T15:18:37.245,0.000,2021/03/28T15:18:37.245,S0
192.168.0.33,239.255.255.250,33508,15600,17,1,63,,2021/03/28T15:18:43.246,0.000,2021/03/28T15:18:43.246,S0
192.168.0.33,239.255.255.250,37949,15600,17,1,63,,2021/03/28T15:18:49.247,0.000,2021/03/28T15:18:49.247,S0
192.168.0.33,239.255.255.250,34196,15600,17,1,63,,2021/03/28T15:18:55.248,0.000,2021/03/28T15:18:55.248,S0
192.168.0.18,239.255.255.250,53733,1900,17,4,804,,2021/03/28T15:18:55.939,3.023,2021/03/28T15:18:58.962,S0
192.168.0.33,239.255.255.250,33141,15600,17,1,63,,2021/03/28T15:19:01.249,0.000,2021/03/28T15:19:01.249,S0
192.168.0.33,239.255.255.250,55573,15600,17,1,63,,2021/03/28T15:19:07.250,0.000,2021/03/28T15:19:07.250,S0
192.168.0.33,239.255.255.250,49252,15600,17,1,63,,2021/03/28T15:19:13.251,0.000,2021/03/28T15:19:13.251,S0
192.168.0.33,239.255.255.250,50407,15600,17,1,63,,2021/03/28T15:19:19.252,0.000,2021/03/28T15:19:19.252,S0
192.168.0.33,239.255.255.250,33690,15600,17,1,63,,2021/03/28T15:19:25.252,0.000,2021/03/28T15:19:25.252,S0
192.168.0.33,239.255.255.250,38032,15600,17,1,63,,2021/03/28T15:19:31.253,0.000,2021/03/28T15:19:31.253,S0
192.168.0.33,239.255.255.250,53578,15600,17,1,63,,2021/03/28T15:19:37.254,0.000,2021/03/28T15:19:37.254,S0
192.168.0.33,239.255.255.250,60337,15600,17,1,63,,2021/03/28T15:19:43.255,0.000,2021/03/28T15:19:43.255,S0
192.168.0.33,239.255.255.250,56689,15600,17,1,63,,2021/03/28T15:19:49.256,0.000,2021/03/28T15:19:49.256,S0
192.168.0.33,239.255.255.250,48270,15600,17,1,63,,2021/03/28T15:19:55.257,0.000,2021/03/28T15:19:55.257,S0
